ticker,sector,country,longName,currency,marketCap,regularMarketPrice,regularMarketTime,bookValue,asOfDate,EBIT,TotalAssets,TotalDebt,LongTermDebtAndCapitalLeaseObligation,CurrentAssets,CurrentLiabilities,NetPPE,CashCashEquivalentsAndShortTermInvestments,MinorityInterest,PreferredStock
8016.TW,Technology,Taiwan,矽創,TWD,34484695040,288.5,2023-12-15 13:30:05,86.814,2023-09-30,2593792000.0,18447916000.0,157073000.0,110234000.0,13641696000.0,4257151000.0,2018196000.0,8982224000.0,3370730000.0,
8021.TW,Industrials,Taiwan,尖點,TWD,4052158208,28.5,2023-12-15 13:30:07,31.027,2023-09-30,190906000.0,6727339000.0,498936000.0,366882000.0,4342576000.0,1036663000.0,2099367000.0,2498712000.0,575798000.0,
8024.TWO,Technology,Taiwan,佑華,TWD,1007067968,22.3,2023-12-15 13:30:31,13.53,2023-09-30,-27090000.0,686330000.0,,,523818000.0,57431000.0,127250000.0,433869000.0,,
8027.TWO,Industrials,Taiwan,鈦昇,TWD,6177293824,64.5,2023-12-15 13:30:31,24.106,2023-09-30,75453000.0,4100891000.0,1204442000.0,1158051000.0,3046083000.0,465037000.0,922971000.0,1362636000.0,54424000.0,
8028.TW,Technology,Taiwan,昇陽半導體,TWD,8993918976,52.1,2023-12-15 13:30:15,19.769,2023-09-30,447845000.0,8666504000.0,5034453000.0,4195552000.0,2189314000.0,1409087000.0,6159082000.0,1077390000.0,,
8032.TWO,Technology,Taiwan,光菱,TWD,1518033024,29.3,2023-12-15 13:30:30,35.767,2023-09-30,95813000.0,2896490000.0,547293000.0,8301000.0,1924487000.0,885291000.0,104495000.0,482483000.0,4835000.0,
8033.TW,Consumer Cyclical,Taiwan,雷虎,TWD,8172699136,57.3,2023-12-15 13:30:25,8.594,2023-09-30,-8007000.0,1992986000.0,446222000.0,161248000.0,1188691000.0,455880000.0,278578000.0,351828000.0,138105000.0,
8034.TWO,Technology,Taiwan,榮群,TWD,1633852032,26.15,2023-12-15 13:30:30,11.177,2023-09-30,76290000.0,934052000.0,42375000.0,3670000.0,883324000.0,218293000.0,15494000.0,305571000.0,,
8038.TWO,Industrials,Taiwan,長園科,TWD,2316749056,37.2,2023-12-15 13:30:30,8.16,2023-09-30,34419000.0,1127692000.0,510887000.0,221021000.0,487719000.0,335139000.0,602691000.0,230321000.0,57018000.0,
8039.TW,Technology,Taiwan,台虹,TWD,9075808256,43.4,2023-12-15 13:30:38,38.047,2023-09-30,462792000.0,13450005000.0,2666377000.0,2489101000.0,7847309000.0,2604240000.0,4814222000.0,1816320000.0,100127000.0,
8040.TWO,Technology,Taiwan,九暘,TWD,3256604928,47.3,2023-12-15 13:30:30,11.417,2023-09-30,10691000.0,935789000.0,41503000.0,,592956000.0,171146000.0,297060000.0,360842000.0,,
8042.TWO,Technology,Taiwan,金山電,TWD,4608882688,35.6,2023-12-15 12:48:14,29.345,2023-09-30,82507000.0,8029090000.0,3351758000.0,1399490000.0,4603016000.0,2590227000.0,2472626000.0,2183125000.0,62827000.0,
8043.TWO,Technology,Taiwan,蜜望實,TWD,2219624448,28.05,2023-12-15 13:30:29,31.554,2023-09-30,17507000.0,3898953000.0,9287000.0,1764000.0,3382512000.0,1139086000.0,124398000.0,720645000.0,,
8044.TWO,Consumer Cyclical,Taiwan,網家,TWD,6429671424,45.05,2023-12-15 13:30:29,48.204,2023-09-30,-44592000.0,27619102000.0,11208624000.0,6096861000.0,12932759000.0,12576693000.0,6228286000.0,6474876000.0,2012299000.0,
8046.TW,Technology,Taiwan,南電,TWD,163156918272,252.5,2023-12-15 13:30:26,73.349,2023-09-30,13206987000.0,71448031000.0,1757692000.0,1500184000.0,24714641000.0,10062355000.0,45621944000.0,10684290000.0,,
8047.TWO,Industrials,Taiwan,星雲,TWD,506245536,12.15,2023-12-15 11:45:28,10.512,2023-09-30,-63287000.0,547638000.0,1739000.0,,420746000.0,102419000.0,96776000.0,237078000.0,,
8048.TWO,Technology,Taiwan,德勝,TWD,3932954880,70.2,2023-12-15 13:30:29,19.05,2023-09-30,281980000.0,1703514000.0,128971000.0,1961000.0,1426901000.0,534130000.0,256088000.0,619220000.0,,
8049.TWO,Technology,Taiwan,晶采,TWD,4530123776,38.3,2023-12-15 13:30:28,18.139,2023-09-30,561600000.0,2545876000.0,49588000.0,27579000.0,1463989000.0,359726000.0,362794000.0,817433000.0,0.0,
8050.TWO,Technology,Taiwan,廣積,TWD,15505207296,83.6,2023-12-15 13:30:28,41.106,2023-09-30,1252340000.0,13945369000.0,3860728000.0,3251081000.0,6895274000.0,1982037000.0,3889155000.0,3582937000.0,1055354000.0,
8054.TWO,Technology,Taiwan,"Alcor Micro,Corp.",TWD,3095893760,33.85,2023-09-08 13:30:27,30.323,2023-09-30,-213271000.0,5823111000.0,353292000.0,147630000.0,4094224000.0,626174000.0,298767000.0,2992910000.0,1921784000.0,
8059.TWO,Technology,Taiwan,CastleNet Technology Inc.,TWD,2807988992,14.8,2023-09-08 13:30:27,10.202,2023-09-30,79071000.0,2560835000.0,429602000.0,1100000.0,952479000.0,585092000.0,28071000.0,141140000.0,,
8064.TWO,Technology,Taiwan,東捷,TWD,2999687680,18.2,2023-12-15 13:30:27,17.63,2023-09-30,275087000.0,6163140000.0,949049000.0,470223000.0,4927927000.0,2467942000.0,946731000.0,2050653000.0,213538000.0,
8066.TWO,Consumer Cyclical,Taiwan,Lifestyle Global Enterprise Inc.,TWD,871474816,29.4,2023-09-08 12:41:01,19.378,2023-09-30,91254000.0,1672965000.0,408769000.0,31727000.0,1520729000.0,854232000.0,110837000.0,395193000.0,116493000.0,
8067.TWO,Technology,Taiwan,志旭,TWD,289800000,14.0,2023-12-15 13:20:26,8.896,2023-09-30,-9448000.0,350322000.0,154042000.0,22929000.0,224471000.0,144267000.0,99083000.0,88649000.0,170000.0,
8068.TWO,Technology,Taiwan,全達,TWD,3311406080,41.0,2023-12-15 13:30:27,10.961,2023-09-30,-21928000.0,1396929000.0,393322000.0,66118000.0,601783000.0,417554000.0,99524000.0,228915000.0,22754000.0,
8069.TWO,Technology,Taiwan,元太,TWD,205397999616,180.0,2023-12-15 13:30:27,41.003,2023-09-30,10657380000.0,72385665000.0,15667747000.0,5770819000.0,28438671000.0,18272521000.0,10242909000.0,21607408000.0,620939000.0,
8070.TW,Technology,Taiwan,長華*,TWD,23496955904,34.95,2023-12-15 13:30:29,20.897,2023-09-30,3167222000.0,35776672000.0,11948423000.0,7723864000.0,15814566000.0,8691336000.0,4693401000.0,9881611000.0,4722463000.0,
8071.TWO,Technology,Taiwan,能率網通,TWD,757068416,14.6,2023-12-15 13:30:26,13.902,2023-09-30,42968000.0,2351459000.0,837724000.0,214814000.0,1458867000.0,1038067000.0,566803000.0,570237000.0,306315000.0,
8072.TW,Industrials,Taiwan,AV TECH Corporation,TWD,2080000000,26.0,2023-09-08 13:09:27,28.03,2023-09-30,91461000.0,2615080000.0,,,1667652000.0,231466000.0,708121000.0,1153695000.0,102800000.0,
8074.TWO,Technology,Taiwan,鉅橡,TWD,1615451264,19.95,2023-12-15 13:30:26,18.074,2023-09-30,460601000.0,2589522000.0,806525000.0,256363000.0,1494776000.0,768212000.0,1014886000.0,754999000.0,43714000.0,
8076.TWO,Technology,Taiwan,伍豐,TWD,9014802432,30.85,2023-12-15 13:30:26,14.562,2023-09-30,435499000.0,6932708000.0,1945890000.0,571678000.0,2927766000.0,2033854000.0,390782000.0,1457287000.0,50158000.0,
8077.TWO,Consumer Cyclical,Taiwan,洛碁,TWD,1063269184,48.45,2023-12-15 12:43:08,12.273,2023-09-30,30169000.0,3092989000.0,2729798000.0,2010584000.0,305959000.0,810686000.0,2544912000.0,256362000.0,,
8080.TWO,Technology,Taiwan,印鉐,TWD,190638064,8.23,2023-10-06 13:30:25,8.07,2023-09-30,19819000.0,425577000.0,48258000.0,,296743000.0,238386000.0,15813000.0,96444000.0,0.0,
8081.TW,Technology,Taiwan,致新,TWD,21860894720,255.0,2023-12-15 13:30:27,79.838,2023-09-30,1628055000.0,9953297000.0,65992000.0,63304000.0,6938964000.0,1875433000.0,1201316000.0,3308281000.0,926812000.0,
8083.TWO,Consumer Cyclical,Taiwan,瑞穎,TWD,5182117376,147.5,2023-12-15 13:30:25,27.954,2023-09-30,271673000.0,1711873000.0,512013000.0,90944000.0,863752000.0,551722000.0,842364000.0,53762000.0,,
8084.TWO,Technology,Taiwan,"Chip Hope Co., Ltd",TWD,5526379008,79.5,2023-09-08 13:23:31,5.368,2023-09-30,25890000.0,1037865000.0,455471000.0,269544000.0,549988000.0,384974000.0,362557000.0,76462000.0,9388000.0,
8085.TWO,Technology,Taiwan,福華,TWD,6817172480,48.7,2023-12-15 13:30:25,14.477,2023-09-30,-35003000.0,3028506000.0,746663000.0,711479000.0,1153943000.0,219203000.0,602632000.0,749680000.0,,
8086.TWO,Technology,Taiwan,宏捷科,TWD,26431401984,134.5,2023-12-15 13:30:25,37.227,2023-09-30,-150745000.0,8388918000.0,406486000.0,387160000.0,3163667000.0,659973000.0,5198911000.0,2060164000.0,,
8087.TWO,Utilities,Taiwan,Homenema Technology Incorporation,TWD,1790650368,61.6,2023-09-08 13:30:24,9.847,2023-09-30,150438000.0,935071000.0,236095000.0,30310000.0,504123000.0,490579000.0,230670000.0,137663000.0,0.0,
8088.TWO,Technology,Taiwan,品安,TWD,2616600064,42.95,2023-12-15 13:30:24,17.915,2023-09-30,239943000.0,1360106000.0,11169000.0,1432000.0,893562000.0,195297000.0,408573000.0,494685000.0,,
8089.TWO,Technology,Taiwan,康全電訊,TWD,3478062336,59.7,2023-12-15 13:30:24,17.569,2023-09-30,-242731000.0,1533149000.0,216343000.0,206033000.0,1169799000.0,339907000.0,294152000.0,533168000.0,,
8091.TWO,Technology,Taiwan,翔名,TWD,4493851648,93.7,2023-12-15 13:30:24,63.923,2023-09-30,412472000.0,4255754000.0,795856000.0,550879000.0,2195560000.0,628745000.0,1841983000.0,1327281000.0,1733000.0,
8092.TWO,Industrials,Taiwan,建暐,TWD,650353536,12.55,2023-12-15 13:30:24,8.316,2023-09-30,11606000.0,777628000.0,198327000.0,79764000.0,438629000.0,242845000.0,327153000.0,85094000.0,,
8093.TWO,Technology,Taiwan,Enermax Technology Corporation,TWD,703404864,15.65,2023-09-08 13:30:23,7.174,2023-09-30,-63834000.0,574128000.0,196879000.0,16049000.0,269269000.0,254783000.0,187828000.0,62400000.0,17000.0,
8096.TWO,Technology,Taiwan,擎亞,TWD,2150539264,14.4,2023-12-15 13:30:23,14.255,2023-09-30,-432840000.0,6233348000.0,3004377000.0,2082000.0,5872563000.0,4086863000.0,203474000.0,1309828000.0,-4512000.0,
8097.TWO,Technology,Taiwan,常珵,TWD,3832059392,56.3,2023-12-15 13:30:23,24.578,2023-09-30,12479000.0,1742653000.0,42688000.0,29076000.0,1169658000.0,40306000.0,90820000.0,1102715000.0,0.0,
8099.TWO,Technology,Taiwan,大世科,TWD,4428000256,50.0,2023-12-15 13:30:23,15.689,2023-09-30,230986000.0,3087154000.0,289673000.0,26045000.0,2453894000.0,1512978000.0,167549000.0,646567000.0,,
8101.TW,Technology,Taiwan,華冠,TWD,289139488,3.97,2023-12-15 13:30:40,3.318,2023-09-30,-222393000.0,604333000.0,195101000.0,55692000.0,161132000.0,420864000.0,87079000.0,32521000.0,475000.0,
8103.TW,Technology,Taiwan,瀚荃,TWD,3473932032,44.0,2023-12-15 13:30:27,36.929,2023-09-30,358751000.0,5144987000.0,839593000.0,593531000.0,3881080000.0,1071887000.0,1192813000.0,2356809000.0,-2356000.0,
8104.TW,Technology,Taiwan,錸寶,TWD,2577819904,35.0,2023-12-15 13:30:22,25.799,2023-09-30,118116000.0,5377987000.0,2467624000.0,1287265000.0,2744820000.0,1907130000.0,2231121000.0,1422923000.0,223064000.0,
8105.TW,Technology,Taiwan,凌巨,TWD,5828393984,13.2,2023-12-15 13:30:31,18.008,2023-09-30,337617000.0,11894614000.0,867184000.0,592088000.0,5729587000.0,3090316000.0,5566828000.0,2599035000.0,,
8107.TWO,Consumer Cyclical,Taiwan,"Tayih Kenmos Auto parts Co., Ltd.",TWD,1207500032,16.1,2023-09-08 13:30:22,19.235,2023-09-30,5470000.0,3058503000.0,1376026000.0,1068279000.0,721721000.0,466800000.0,687387000.0,441299000.0,11203000.0,
8109.TWO,Industrials,Taiwan,博大,TWD,7595407360,96.7,2023-12-15 13:30:22,31.283,2023-09-30,849587000.0,3653255000.0,277806000.0,190910000.0,2632094000.0,475562000.0,951267000.0,2014174000.0,0.0,
8110.TW,Technology,Taiwan,華東,TWD,7942395904,15.4,2023-12-15 13:30:25,19.965,2023-09-30,29081000.0,17669863000.0,5026479000.0,2701943000.0,6151224000.0,3871682000.0,9115865000.0,3423818000.0,106396000.0,
8111.TWO,Technology,Taiwan,立碁,TWD,2056572800,18.85,2023-12-15 13:30:22,12.718,2023-09-30,90976000.0,2125674000.0,536450000.0,34279000.0,1422174000.0,673389000.0,484599000.0,983578000.0,2979000.0,
8112.TW,Technology,Taiwan,至上,TWD,33702092800,68.0,2023-12-15 13:30:05,32.648,2023-09-30,3321017000.0,49237701000.0,22317465000.0,4302895000.0,47802157000.0,25871117000.0,445194000.0,2823418000.0,1032804000.0,300000000.0
8114.TW,Industrials,Taiwan,振樺電,TWD,9099654144,120.5,2023-12-15 13:30:26,49.398,2023-09-30,1318647000.0,15294596000.0,1740013000.0,463095000.0,7444682000.0,3485162000.0,3614408000.0,3050817000.0,2734818000.0,
8121.TWO,Technology,Taiwan,越峰,TWD,5303550464,24.9,2023-12-15 13:30:21,8.606,2023-09-30,-178269000.0,4698085000.0,1779886000.0,1319910000.0,2136024000.0,800809000.0,2442169000.0,648790000.0,579409000.0,
8131.TW,Technology,Taiwan,福懋科,TWD,17423548416,39.4,2023-12-15 13:30:05,26.436,2023-09-30,951698000.0,13086064000.0,526245000.0,485972000.0,9384458000.0,765872000.0,3039666000.0,6553052000.0,,
8147.TWO,Technology,Taiwan,正淩,TWD,2378924032,73.0,2023-12-15 13:30:21,25.972,2023-09-30,100642000.0,1550970000.0,255615000.0,0.0,1070447000.0,649184000.0,443164000.0,603571000.0,914000.0,
8150.TW,Technology,Taiwan,南茂,TWD,31344041984,43.1,2023-12-15 13:30:27,32.763,2022-06-30,4170311000.0,43037200000.0,,,16981200000.0,8677900000.0,,,,
8155.TWO,Technology,Taiwan,博智,TWD,8320487424,162.5,2023-12-15 13:30:21,40.165,2023-09-30,248074000.0,3177984000.0,141988000.0,,2017813000.0,1111438000.0,1121784000.0,568116000.0,,
8163.TW,Technology,Taiwan,達方,TWD,15707999232,56.1,2023-12-15 13:30:03,44.156,2023-09-30,3373549000.0,37267670000.0,11373425000.0,4842218000.0,24011084000.0,16296470000.0,10187806000.0,7934895000.0,3524262000.0,
8171.TWO,Technology,Taiwan,天宇,TWD,3086177536,39.95,2023-12-15 13:30:21,21.777,2023-09-30,23040000.0,2565207000.0,441543000.0,36219000.0,1955758000.0,825313000.0,313065000.0,941582000.0,4378000.0,
8176.TWO,Technology,Taiwan,智捷,TWD,1005623232,14.55,2023-12-15 13:30:20,6.757,2023-09-30,-28297000.0,752290000.0,125153000.0,11929000.0,508630000.0,218431000.0,180741000.0,181320000.0,13210000.0,
8182.TWO,Technology,Taiwan,加高,TWD,3516296704,32.85,2023-12-15 13:30:20,32.527,2023-09-30,112924000.0,6186718000.0,1732794000.0,969827000.0,3303598000.0,1501802000.0,2572705000.0,1993507000.0,7781000.0,
8183.TWO,Technology,Taiwan,精星,TWD,6532628992,54.1,2023-12-15 13:30:20,26.317,2023-09-30,801391000.0,6531934000.0,1087294000.0,38194000.0,5089508000.0,3155467000.0,1230632000.0,496003000.0,,
8201.TW,Technology,Taiwan,無敵,TWD,1247325952,20.0,2023-12-15 13:30:05,8.843,2023-09-30,-77005000.0,734352000.0,9069000.0,5296000.0,566746000.0,151131000.0,133089000.0,373889000.0,,
8210.TW,Technology,Taiwan,勤誠,TWD,31233845248,259.0,2023-12-15 13:30:14,42.092,2023-09-30,1017695000.0,12133242000.0,3726529000.0,2754165000.0,6706852000.0,4219179000.0,5040243000.0,2157137000.0,52560000.0,
8213.TW,Technology,Taiwan,志超,TWD,11829751808,44.75,2023-12-15 13:30:23,54.386,2023-09-30,1786046000.0,30016989000.0,7146127000.0,342798000.0,20177051000.0,14105120000.0,8955508000.0,9395591000.0,651781000.0,
8215.TW,Technology,Taiwan,明基材,TWD,11031221248,34.4,2023-12-15 13:30:16,18.143,2023-09-30,841711000.0,20632574000.0,6542597000.0,4596451000.0,8707014000.0,6718546000.0,10641479000.0,1253333000.0,2952179000.0,
8222.TW,Industrials,Taiwan,寶一,TWD,3222978048,47.0,2023-12-15 13:30:29,11.715,2023-09-30,61516000.0,1522000000.0,477301000.0,352155000.0,996489000.0,328641000.0,497087000.0,292636000.0,,
8227.TWO,Technology,Taiwan,巨有科技,TWD,10119953408,271.0,2023-12-15 13:30:19,19.187,2023-09-30,144620000.0,1127874000.0,5092000.0,1177000.0,989193000.0,342465000.0,121401000.0,508996000.0,,
8234.TWO,Technology,Taiwan,新漢,TWD,6651744256,47.1,2023-12-15 13:30:19,23.39,2023-09-30,439914000.0,7621285000.0,2224874000.0,344114000.0,5365529000.0,3653241000.0,1813029000.0,1760102000.0,126342000.0,
8240.TWO,Technology,Taiwan,華宏,TWD,3527015936,35.8,2023-12-15 13:30:19,42.964,2023-09-30,358839000.0,8324869000.0,1777327000.0,600994000.0,5770964000.0,3177473000.0,1760028000.0,1711168000.0,113400000.0,
8249.TW,Industrials,Taiwan,菱光,TWD,4317784576,30.2,2023-12-15 13:30:23,38.23,2023-09-30,399097000.0,7674411000.0,1307971000.0,0.0,3570813000.0,2171544000.0,209267000.0,2696174000.0,,
8255.TWO,Consumer Cyclical,Taiwan,朋程,TWD,18514077696,182.5,2023-12-15 13:30:19,74.927,2023-09-30,919889000.0,14831247000.0,3499598000.0,2159051000.0,5198207000.0,2848990000.0,5082046000.0,2873755000.0,2002878000.0,
8261.TW,Technology,Taiwan,富鼎,TWD,11789100032,100.0,2023-12-15 13:30:06,43.069,2023-09-30,411327000.0,5905944000.0,10663000.0,4995000.0,4377503000.0,659482000.0,473175000.0,2637800000.0,-1875000.0,
8271.TW,Technology,Taiwan,宇瞻,TWD,7643462144,62.3,2023-12-15 13:30:21,33.943,2023-09-30,713488000.0,6183512000.0,137160000.0,50719000.0,4763780000.0,1782074000.0,970069000.0,2633956000.0,145724000.0,
8277.TWO,Technology,Taiwan,商丞,TWD,1076638464,11.75,2023-12-15 13:30:18,6.08,2023-09-30,-90146000.0,725796000.0,15521000.0,10732000.0,314958000.0,59182000.0,292252000.0,176610000.0,21252000.0,0.0
8279.TWO,Healthcare,Taiwan,生展,TWD,4173553920,154.0,2023-12-15 13:05:22,73.932,2023-09-30,352475000.0,3048253000.0,708104000.0,282944000.0,1078340000.0,687353000.0,1571657000.0,320970000.0,,
8284.TWO,Technology,Taiwan,三竹,TWD,2850032896,61.5,2023-12-15 13:30:18,24.47,2023-09-30,260153000.0,1874762000.0,16005000.0,9441000.0,1499358000.0,667009000.0,246238000.0,1054230000.0,,
8289.TWO,Technology,Taiwan,泰藝,TWD,2227688192,32.6,2023-12-15 13:30:18,23.855,2023-09-30,201900000.0,2212674000.0,190363000.0,23770000.0,1625224000.0,399110000.0,470323000.0,781606000.0,,
8291.TWO,Technology,Taiwan,尚茂,TWD,293334400,6.2,2023-12-15 12:30:17,1.14,2023-09-30,-69428000.0,334740000.0,171219000.0,49811000.0,110668000.0,229489000.0,222562000.0,82353000.0,,
8299.TWO,Technology,Taiwan,群聯,TWD,103039647744,525.0,2023-12-15 13:30:17,198.336,2023-09-30,2113264000.0,60285183000.0,3986785000.0,3627643000.0,45787718000.0,14754973000.0,7559422000.0,15369143000.0,,
8341.TW,Industrials,Taiwan,日友,TWD,15144999936,116.5,2023-12-15 13:30:07,38.13,2023-09-30,708850000.0,10352789000.0,3774842000.0,3045114000.0,1666601000.0,1634932000.0,7576448000.0,786228000.0,251526000.0,
8342.TWO,Industrials,Taiwan,益張,TWD,2179905024,65.0,2023-12-15 13:30:17,25.657,2023-09-30,172767000.0,1695005000.0,557590000.0,129985000.0,965363000.0,663351000.0,625892000.0,541438000.0,34387000.0,
8349.TWO,Industrials,Taiwan,恒耀,TWD,9570989056,63.7,2023-12-15 13:30:17,33.359,2023-09-30,748657000.0,19030938000.0,10157042000.0,4473714000.0,9966564000.0,7996411000.0,7436030000.0,2465855000.0,924814000.0,100000000.0
8354.TWO,Basic Materials,Taiwan,冠好,TWD,1272223360,16.2,2023-12-15 13:30:16,25.21,2023-09-30,91851000.0,4478039000.0,2163649000.0,335782000.0,2387124000.0,2081679000.0,1855505000.0,2053834000.0,,
8358.TWO,Technology,Taiwan,金居,TWD,15483643904,61.3,2023-12-15 13:30:16,22.997,2023-09-30,652285000.0,7396547000.0,774177000.0,1284000.0,3481249000.0,1536909000.0,3839173000.0,1209608000.0,,
8367.TW,Industrials,Taiwan,建新國際,TWD,3627800832,41.35,2023-12-15 13:30:30,33.088,2023-09-30,433324000.0,12054022000.0,7564462000.0,6711842000.0,1847579000.0,1268892000.0,8586530000.0,977545000.0,1061738000.0,
8374.TW,Industrials,Taiwan,羅昇,TWD,3187899904,28.4,2023-12-15 13:30:34,17.709,2023-09-30,3327000.0,3087711000.0,241910000.0,74168000.0,2143138000.0,831184000.0,622283000.0,403526000.0,95762000.0,
8383.TWO,Industrials,Taiwan,千附,TWD,4320584704,38.3,2023-12-15 13:30:16,29.918,2023-09-30,246104000.0,4867999000.0,128854000.0,122558000.0,2596444000.0,652204000.0,1504037000.0,1015559000.0,674599000.0,
8390.TWO,Industrials,Taiwan,金益鼎,TWD,4877104640,50.8,2023-12-15 13:30:15,30.543,2023-09-30,641736000.0,3445814000.0,214509000.0,89333000.0,2574135000.0,386147000.0,697236000.0,1192518000.0,0.0,
8401.TWO,Industrials,Taiwan,白紗科,TWD,1296907264,21.6,2023-12-15 13:30:15,15.3,2023-09-30,126478000.0,1324494000.0,145891000.0,88597000.0,683242000.0,284942000.0,606153000.0,310638000.0,,
8403.TWO,Healthcare,Taiwan,盛弘,TWD,4165754112,33.05,2023-12-15 13:30:15,27.718,2023-09-30,39508000.0,7410365000.0,2225172000.0,1492986000.0,3120868000.0,1847804000.0,2130801000.0,1342222000.0,496872000.0,
8404.TW,Consumer Cyclical,Cayman Islands,百和興業-KY,TWD,6823375872,20.05,2023-12-15 13:30:12,15.225,2023-09-30,-22280000.0,19257833000.0,12411006000.0,4167471000.0,7907999000.0,9209961000.0,10924940000.0,2639923000.0,450000.0,
8409.TWO,Healthcare,Taiwan,商之器,TWD,804800000,25.15,2023-12-15 13:30:15,8.608,2023-09-30,-34669000.0,438626000.0,109105000.0,8717000.0,184813000.0,146431000.0,191768000.0,140446000.0,,
8410.TWO,Industrials,Taiwan,森田,TWD,2619786752,71.6,2023-12-15 13:30:15,45.849,2023-09-30,232472000.0,2295708000.0,312358000.0,193795000.0,1448920000.0,399848000.0,805415000.0,751859000.0,,
8411.TW,Consumer Cyclical,Cayman Islands,福貞-KY,TWD,3319740672,15.2,2023-12-15 13:30:29,26.632,2023-09-30,293891000.0,13084240000.0,5703248000.0,3020357000.0,5090403000.0,3873716000.0,7789400000.0,1815629000.0,150718000.0,
8415.TWO,Industrials,Taiwan,Brighton-Best International (Taiwan) Inc.,TWD,34152169472,33.4,2023-09-08 13:30:14,24.286,2023-09-30,4755336000.0,47604424000.0,16897891000.0,7019055000.0,23455903000.0,12088712000.0,10308904000.0,3530088000.0,3418751000.0,
8416.TWO,Technology,Taiwan,實威,TWD,3977751040,141.0,2023-12-15 13:18:36,46.717,2023-09-30,381974000.0,1571499000.0,7050000.0,2949000.0,1294304000.0,219699000.0,222272000.0,894992000.0,,
8418.TWO,Industrials,Taiwan,捷必勝-KY,TWD,702112320,8.93,2023-12-15 13:13:52,8.87,2023-09-30,-124088000.0,2976915000.0,1409740000.0,784401000.0,919178000.0,1402061000.0,1973446000.0,68147000.0,27123000.0,
8420.TWO,Consumer Cyclical,Taiwan,明揚,TWD,3201160960,58.5,2023-12-15 13:23:30,34.599,2023-09-30,-431337000.0,2191718000.0,458200000.0,287551000.0,1447885000.0,982936000.0,731277000.0,674349000.0,,
8421.TWO,Industrials,Taiwan,旭源,TWD,707950784,13.05,2023-12-15 13:30:13,15.02,2023-09-30,13602000.0,2001544000.0,881396000.0,462463000.0,963786000.0,589003000.0,978062000.0,208497000.0,128189000.0,
